Title,Description,Link
New Daily and Monthly Combined Aqua and Terra MODIS Cloud Properties Product,A new Combined Aqua and Terra MODIS Cloud Properties product is available at NASA's LAADS DAAC for both daily and monthly datasets.,https://www.earthdata.nasa.gov//news/new-modis-cloud-properties-product
"Sulfur Dioxide Plume from the Mauna Loa Volcano Eruption, Hawaii","Image captured on Nov 28, 2022, by the MODIS and AIRS instruments aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/mauna-loa-eruption-so2-28-nov-2022
"ESDIS Weekly Metrics: January 27, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-01-27-2022
Aqua Turns 20,"Since 2002, NASA’s Aqua satellite has orbited the Earth more than 100,000 times, and produced one of the longest near-continuous records of Earth observation data ever assembled.",https://www.earthdata.nasa.gov//learn/articles/aqua-at-20
Webinar: R You Ready to Python? An Introduction to Working with Land Remote Sensing Data in R and Python,"Want to learn how to use R and Python to work with remote sensing data? Join us as we demonstrate how to perform basic data preparation, processing, computation, and visualization techniques using ASTER and VIIRS Surface Reflectance data.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-r-you-ready-python-introduction-working-land-remote-sensing
EOSDIS Distributed Active Archive Centers (DAAC),"NASA's Earth Observing System Data and Information System (EOSDIS) is designed as a distributed system, with major facilities at NASA's Distributed Active Archive Centers (DAACs) located throughout the United States. These institutions are custodians of EOS mission data and ensure that data will be easily accessible to users. EOSDIS DAACs process, archive, document, and distribute data from NASA's past and current Earth-observing satellites and field measurement programs. Acting in concert, the DAACs provide reliable, robust services to users whose needs may cross the traditional boundaries of a science discipline, while continuing to support the particular needs of users within the discipline communities.",https://www.earthdata.nasa.gov//eosdis/daacs
"ESDIS Weekly Metrics: June 9, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-june-9-2022
"ESDIS Weekly Metrics: June 16, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-june-16-2022
"ESDIS Weekly Metrics: February 03, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-03-2022
NASA Earthdata Forum Announces Upcoming “Office Hours” for Data Questions,"Get answers to questions about NASA’s Earth science data resources at our next Earthdata Forum “Office Hours” on June 15, 2022.",https://www.earthdata.nasa.gov//news/nasa-earthdata-forum-announces-upcoming-office-hours-data-questions
NASA Earthdata Forum Announces Upcoming “Office Hours” for Data Questions,"Get answers to questions about NASA’s Earth science data resources at our next Earthdata Forum “Office Hours” on July 20, 2022.",https://www.earthdata.nasa.gov//news/nasa-earthdata-forum-announces-upcoming-office-hours-July-20
"ESDIS Weekly Metrics: April 28, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-april-28-2022
"ESDIS Weekly Metrics: October 13, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-october-13-2022
NASA Earthdata Forum Announces Upcoming “Office Hours”  August 17th,"Get answers to questions about NASA’s Earth science data resources at our next Earthdata Forum “Office Hours” on August 17, 2022.",https://www.earthdata.nasa.gov//news/nasa-earthdata-forum-announces-upcoming-office-hours-august-17th
News,,https://www.earthdata.nasa.gov//news
"ESDIS Weekly Metrics: April 21, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-04-21-2022
"ESDIS Weekly Metrics: April 7, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-04-07-2022
"ESDIS Weekly Metrics: February 17, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-17-2022
"ESDIS Weekly Metrics: December 15, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-december-15-2022
"ESDIS Weekly Metrics: December 29, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-december-29-2022
"ESDIS Weekly Metrics: September 15, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-september-15-2022
"ESDIS Weekly Metrics: January 19, 2023",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-january-19-2023
Greenhouse Gases Data Pathfinder,"This pathfinder provides links to commonly-used data on greenhouse gases and highlights data on carbon dioxide, methane, nitrous oxide, ozone, chlorofluorocarbons, and water vapor.",https://www.earthdata.nasa.gov//learn/pathfinders/greenhouse-gases-data-pathfinder
Tropical Cyclones Toolkit,"Tropical cyclonic storms are low-pressure systems that form over warm tropical waters where sea surface temperatures are greater than 79°F (26°C). Because of this critical temperature, they occur in different seasons in the Atlantic, Pacific, and Indian Oceans. These massive storms bring sustained heavy wind and torrential rain that can devastate coastal communities with storm surges and coastal and inland areas with flooding and wind damage.",https://www.earthdata.nasa.gov//learn/toolkits/disasters-toolkit/cyclones-toolkit
Webinar: Bio-Optical in situ Data Discovery and Access with SeaBASS,"This webinar will cover how SeaBASS can be leveraged for data search, discovery, and access, and will demonstrate how SeaBASS supports NASA’s ocean color satellite products and the broader scientific community. Join us to learn more!",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-bio-optical-situ-data-discovery-and-access-seabass
"ESDIS Weekly Metrics: September 08, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-september-08-2022
"ESDIS Weekly Metrics: April 20, 2023",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-april-20-2023
,,https://www.earthdata.nasa.gov//sensors/amr-2
Health and Air Quality Data Pathfinder - Find Data,Air pollution is one of the largest global environmental and health threats. Instruments aboard NASA satellite and airborne platforms continually acquire data about these pollutants.,https://www.earthdata.nasa.gov//learn/pathfinders/health-and-air-quality-data-pathfinder/find-data
,,https://www.earthdata.nasa.gov//topics/atmosphere/clouds/convective-clouds-systems-observed-analyzed/tropical-oceanic-cloud-systems
NOAA-20 CERES Instrument Now Primary Source for Observing Heat Budget,The planned retirement of Terra and Aqua will have minimal impact on the continuity of the CERES long-term climate data record.,https://www.earthdata.nasa.gov//learn/articles/ceres-instrument-primary-source-for-observing-heat-budget
Data Alert: CLIMCAPS Processing System Derived Carbon Monoxide Mass Mixing Ratio,Significant bias found in CLIMCAPS Processing System Derived Carbon Monoxide Mass Mixing Ratio dataset.,https://www.earthdata.nasa.gov//news/data-alert-climcaps-derived-carbon-monoxide-mass-mixing-ratio
LANCE FAQ,,https://www.earthdata.nasa.gov//faq/lance-faq
Topics,"Understanding the connections between the myriad of interdependent Earth systems is critical for understanding the world in which we live. Using a combination of Earth observing satellites, airborne and field campaigns, and in situ data, NASA constantly is collecting data about these interconnected systems. NASA’s Earth Science Data Systems (ESDS) Program oversees the complete lifecycle of these data and ensures they are available to global data users freely, openly, and without restriction. While there are many ways to organize data, connecting them through specific topics enables them to be discovered efficiently for use in a wide range of scientific investigations.",https://www.earthdata.nasa.gov//topics
"ESDIS Weekly Metrics: February 24, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-02-24-2022
Webinar: Improve your Airborne Data Discovery and Analysis with Toolsets for Airborne Data (TAD),"Join us to learn how Toolsets for Airborne Data (TAD) facilitates quick and efficient airborne data discovery across data variables. Multiple filtering capabilities such as search based on high-level parameter groups, mission, platform and flight data ranges are available!",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-improve-your-airborne-data-discovery-and-analysis-toolsets
,,https://www.earthdata.nasa.gov//sensors/hrgs
"ESDIS Weekly Metrics: August 25, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-august-25-2022
Advanced Microwave Scanning Radiometer (AMSR) SIPS,,https://www.earthdata.nasa.gov//eosdis/sips/amsr-sips
EOSDIS New Datasets: December 2022,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-december-2022
Land SIPS,,https://www.earthdata.nasa.gov//eosdis/sips/land-sips
Mapping Methane Emissions from Fossil Fuel Exploitation,"Scientists map 97 million metric tons of methane emissions from the exploitation of oil, natural gas, and coal.",https://www.earthdata.nasa.gov//learn/articles/methane-fossil-fuel-exploitation
Announcing NASA PACE Applications Workshop September 14-15,"The NASA Plankton, Aerosol, Cloud, ocean Ecosystem (PACE) Applications team invites the research, applied sciences, and decision-making communities to the 2022 PACE Applications *virtual* workshop to be held September 14-15, 2022, at 10:00 a.m., EDT (UTC/GMT-4).",https://www.earthdata.nasa.gov//news/nasa-pace-applications-workshop-september-14-15
Articles,,https://www.earthdata.nasa.gov//learn/articles
COVID-19 Data Pathfinder - Find Data,This data pathfinder links to NASA datasets/tools that can aid with decisions regarding the environmental impacts of changes in human behavior from COVID-19.,https://www.earthdata.nasa.gov//learn/pathfinders/covid-19-data-pathfinder-find-data
,,https://www.earthdata.nasa.gov//sensors/hirdls
Webinar: GNSS Radio Occultation Science and Applications,"Join us to learn more about Global Navigation Satellite System (GNSS) radio occultation science and applications! We will highlight science impacts in the areas of numerical weather prediction, forecasting cyclone genesis, and space weather.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-gnss-radio-occultation-science-and-applications
,,https://www.earthdata.nasa.gov//sensors/cris
Webinar: Connecting to NASA Renewable Energy Data Resources with GIS,"Join us on Wednesday, 23 March 2016, 2 - 3 PM EST​ to connect the growing renewable energy data user community with information about how NASA ASDC, in partnership with the Surface meteorology and Solar Energy (SSE) Project is providing geospatial tools to access these data!",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-connecting-nasa-renewable-energy-data-resources-gis
,,https://www.earthdata.nasa.gov//sensors/tropomi
EOSDIS Update—Fall 2021 Quarterly Newsletter is now online!,Read about the latest EOSDIS work in the Fall 2021 EOSDIS Update newsletter.,https://www.earthdata.nasa.gov//news/eosdis-fall-2021-newsletter
NASA Earthdata Forum Announces Upcoming “Office Hours” on Data Access,"Join subject matter experts from NASA's Earth science Distributed Active Archive Centers for an Earthdata Forum ""office hours"" to be held April 20, 2022. During this session our experts will assist users with their data access questions and problems. We hope to ""see"" you online!",https://www.earthdata.nasa.gov//news/earthdata-forum-office-hours-data-access
,,https://www.earthdata.nasa.gov//eosdis/daacs/obdaac
Webinar: Geospatial Data Abstraction Library (GDAL) Enhancements for GIS,"Enable your Earth Observing data products to work in applications built on GDAL, such as ArcGIS, QGIS, and Geoserver.We will guide you through this process with an overview of GDAL framework documentation, plug-in construction and certification.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-geospatial-data-abstraction-library-gdal-enhancements-gis
"Mount Taranaki, New Zealand","Image captured on Apr 28, 2022 by the MSI instrument aboard the ESA (European Space Agency) Sentinel-2A and -2B satellites.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/mount-taranaki-new-zealand
"ESDIS Weekly Metrics: March 03, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-03-03-2022
"ESDIS Weekly Metrics: October 6, 2022",,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/esdis-metrics/esdis-weekly-metrics/esdis-weekly-metrics-october-06-2022
"Webinar: GNSS Products at NASA's CDDIS for Disaster Monitoring, Crustal Deformation, Extreme Weather, and Other Applications","Join us on Sept. 28 to learn about the NASA Making Earth System Data Records (ESDR) for Use in Research Environments (MEaSUREs) Extended Solid Earth Science ESDR System (ESESES) project, whose Global Navigation Satellite System (GNSS)-derived data products enable research on tectonic motion, crustal deformation, earthquakes, tsunamis, sea level rise, extreme weather, and more!",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-cddis-gnss-2022-09-28
